epoch,train_loss,train_data_loss,train_structural_loss,train_temporal_loss,train_monotonicity_loss,train_verhulst_r,train_verhulst_R,train_verhulst_K,train_lambda_u,train_lambda_t,train_lambda_f,train_capacity_mae,train_capacity_rmse,train_capacity_mape,train_capacity_r2,train_soh_mae,train_soh_rmse,train_soh_mape,train_soh_r2,test_capacity_mae,test_capacity_rmse,test_capacity_mape,test_capacity_r2,test_soh_mae,test_soh_rmse,test_soh_mape,test_soh_r2
1,0.10435816148916881,0.10281054760353306,0.005463131906214826,0.0,0.06403263409932454,0.009987270459532738,1.008035610539082e-06,0.20068933069705963,1.0050063133239746,1.0,1.0050650835037231,0.23251768462678307,0.269484445085579,15.181047485846062,-0.6998371449435126,0.11625884231339154,0.1347422225427895,15.181047485846062,-0.6998371449435126,0.5211453671548881,0.5245334596497336,41.20563555903005,-61.01070791961761,0.26057268357744406,0.2622667298248668,41.20563555903005,-61.01070791961761
2,0.0024308523035839074,0.012225468467889179,0.004161239158771097,0.0,0.05106241618975615,0.010018455795943737,1.0161296586375101e-06,0.20099321007728577,1.0101455450057983,1.0,1.0101444721221924,0.09094936929197393,0.10167316107657359,5.820980381560847,0.758034992877032,0.04547468464598697,0.050836580538286796,5.820980381560847,0.758034992877032,0.3114195150487563,0.3253234203040428,24.868154409482024,-22.853436473032733,0.15570975752437816,0.1626617101520214,24.868154409482024,-22.853436473032733
3,-0.010625095608142706,0.009991788987914084,0.0034243688440053826,0.0,0.03689325085053077,0.01006306055933237,1.0242868029308738e-06,0.20127449929714203,1.0153124332427979,1.0,1.01523756980896,0.07624900850475344,0.0869235952993052,4.844502300395091,0.8231458428447326,0.03812450425237672,0.0434617976496526,4.844502300395091,0.8231458428447326,0.2605726041045843,0.2722376974100951,20.805839085927914,-15.703859232610267,0.13028630205229216,0.13611884870504756,20.805839085927914,-15.703859232610267
4,-0.024592280578918945,0.007750880211973801,0.001817554366425611,0.0,0.040217231990944624,0.010116583667695522,1.0325094308427651e-06,0.20150011777877808,1.0204898118972778,1.0,1.020342230796814,0.053172666802365556,0.06186108099089384,3.3255711470028917,0.9104274536975786,0.026586333401182778,0.03093054049544692,3.3255711470028917,0.9104274536975786,0.18669479734757366,0.1962957898389543,14.921965478449403,-7.684448930848406,0.09334739867378683,0.09814789491947715,14.921965478449403,-7.684448930848406
5,-0.03265404809489209,0.007285559709128152,0.004213906925441633,0.0,0.042381459703812234,0.01017529796808958,1.0407981108073727e-06,0.2017168402671814,1.0256723165512085,1.0,1.0254557132720947,0.07154730344429994,0.07948865146119793,4.206620436941816,0.8521061315484587,0.03577365172214997,0.03974432573059897,4.206620436941816,0.8521061315484587,0.05724031083724078,0.06936115494253099,4.643976567262877,-0.08430866367751544,0.02862015541862039,0.034680577471265496,4.643976567262877,-0.08430866367751544
6,-0.045644783311420016,0.007117149603163076,0.0014631823248789113,0.0,0.0362125833829244,0.010236630216240883,1.0491512512089685e-06,0.20195935666561127,1.030856966972351,1.0,1.0305790901184082,0.04447762578980535,0.05789475457918867,2.5633092327410933,0.9215454121764769,0.022238812894902676,0.028947377289594334,2.5633092327410933,0.9215454121764769,0.06430559064827714,0.07704337459117934,5.220850470086501,-0.33779907107870377,0.03215279532413857,0.03852168729558967,5.220850470086501,-0.33779907107870377
7,-0.056808049575640604,0.005651498277090553,0.0017695741261043148,0.0,0.02762101399592864,0.010300415568053722,1.057565327755583e-06,0.20223912596702576,1.0360431671142578,1.0,1.0357141494750977,0.07999389497642843,0.08455279932027429,4.855770566496691,0.8326614923315665,0.03999694748821422,0.042276399660137146,4.855770566496691,0.8326614923315665,0.04110541063196519,0.04742166232914878,3.2318781854718774,0.4931565443269348,0.020552705315982595,0.02371083116457439,3.2318781854718774,0.4931565443269348
8,-0.0668793149992951,0.005618449153267166,0.0016743021703879428,0.0,0.030920859076019026,0.010366307571530342,1.0660469342838041e-06,0.20253652334213257,1.0412343740463257,1.0,1.0408587455749512,0.046503673251877486,0.05197124897569873,2.945531394221411,0.9367782928923831,0.023251836625938743,0.025985624487849364,2.945531394221411,0.9367782928923831,0.15625528027029598,0.16344723385249305,12.479267446922384,-5.021094534180976,0.07812764013514799,0.08172361692624652,12.479267446922384,-5.021094534180976
9,-0.07733591002786261,0.005551577820323217,0.001208708693263913,0.0,0.022658009050238844,0.010433499701321125,1.0745967529146583e-06,0.2028903067111969,1.046431303024292,1.0,1.0460129976272583,0.13594688105786967,0.13838754227448674,8.350521335579412,0.5517359573634214,0.06797344052893484,0.06919377113724337,8.350521335579412,0.5517359573634214,0.21579817697113635,0.21974119501416223,17.1317559808217,-9.882865448731087,0.10789908848556817,0.10987059750708111,17.1317559808217,-9.882865448731087
10,-0.08857581070345691,0.004773150902623549,0.0006800632007879256,0.0,0.027697204142554194,0.010501368902623653,1.0832086445589084e-06,0.20331290364265442,1.0516352653503418,1.0,1.0511778593063354,0.015606462446033444,0.025063297990467363,0.8767428534292431,0.9852966482865677,0.007803231223016722,0.012531648995233681,0.8767428534292431,0.9852966482865677,0.06493658645480287,0.07699438208338681,5.272476142605099,-0.3360981774619478,0.03246829322740143,0.038497191041693406,5.272476142605099,-0.3360981774619478
11,-0.09806004835244937,0.003938689509518126,0.0018544793711043894,0.0,0.027273589347162817,0.010570810176432133,1.091887725124252e-06,0.20374085009098053,1.0568467378616333,1.0,1.0563502311706543,0.051480576523348816,0.05664584018577345,3.1399398850887725,0.9248937711750244,0.025740288261674408,0.028322920092886724,3.1399398850887725,0.9248937711750244,0.03520387995476816,0.040782777230560334,2.81539832103549,0.6251358662860488,0.01760193997738408,0.020391388615280167,2.81539832103549,0.6251358662860488
12,-0.10867064115073946,0.003760015153182814,0.0012765850120387736,0.0,0.02455570274948055,0.010641793720424175,1.1006362683474435e-06,0.2041860818862915,1.0620639324188232,1.0,1.0615296363830566,0.0495628566823454,0.05549662336017126,2.9692022940562524,0.9279103312508928,0.0247814283411727,0.02774831168008563,2.9692022940562524,0.9279103312508928,0.03623156921536315,0.04226121647994425,2.917076637506145,0.5974644106000194,0.018115784607681575,0.021130608239972124,2.917076637506145,0.5974644106000194
13,-0.11872358078885283,0.003641473453762567,0.0011348344906010372,0.0,0.030429978910674397,0.010714181698858738,1.1094515457443777e-06,0.20462971925735474,1.0672894716262817,1.0,1.066718578338623,0.018908311159182817,0.027409798891182533,1.0660189508631897,0.9824146260178741,0.009454155579591408,0.013704899445591267,1.0660189508631897,0.9824146260178741,0.07155419097227209,0.08074463079036061,5.77493412641871,-0.46942560029558456,0.03577709548613604,0.040372315395180304,5.77493412641871,-0.46942560029558456
14,-0.127535388383091,0.00410530393003908,0.0015462024518463793,0.0,0.02599045417757116,0.010788118466734886,1.1183321930730017e-06,0.20505781471729279,1.072520136833191,1.0,1.0719149112701416,0.015277036234863803,0.024754396017063553,0.8509631774385306,0.9856568487059438,0.007638518117431901,0.012377198008531777,0.8509631774385306,0.9856568487059438,0.07025312676149256,0.07975909868781453,5.675897677137774,-0.4337742322692204,0.03512656338074628,0.039879549343907264,5.675897677137774,-0.4337742322692204
15,-0.1367023849589193,0.004695384245779779,0.0014569653187177947,0.0,0.02438347461896065,0.010862917639315128,1.1272840083620395e-06,0.20550934970378876,1.0777554512023926,1.0,1.0771193504333496,0.019715040158002805,0.02674132044791122,1.1450011383392145,0.9832619212366347,0.009857520079001402,0.01337066022395561,1.1450011383392145,0.9832619212366347,0.05405609280455346,0.06582170587893688,4.402423241327344,0.023530769265306395,0.02702804640227673,0.03291085293946844,4.402423241327344,0.023530769265306395
16,-0.14757345400304875,0.0037796641083068065,0.0012565181702492326,0.0,0.02811349941115094,0.010938647203147411,1.1363074463588418e-06,0.20599986612796783,1.0829977989196777,1.0,1.0823330879211426,0.04353293903872498,0.04967724523377641,2.5928496301563024,0.9422363111245013,0.02176646951936249,0.024838622616888205,2.5928496301563024,0.9422363111245013,0.03942798866945155,0.04928764386374997,3.2126143896776225,0.4524845090923506,0.019713994334725773,0.024643821931874987,3.2126143896776225,0.4524845090923506
17,-0.15878668465675452,0.0025464936077960916,0.001042785377213811,0.0,0.019798828368512992,0.011015216819941998,1.1453944352979306e-06,0.20653308928012848,1.0882498025894165,1.0,1.0875554084777832,0.09410784285292666,0.09700063621286992,5.818179196455648,0.779763611845864,0.04705392142646333,0.04850031810643496,5.818179196455648,0.779763611845864,0.1680280788272035,0.1721564855244231,13.361172739319999,-5.679855566820489,0.08401403941360175,0.08607824276221154,13.361172739319999,-5.679855566820489
18,-0.1655929180291983,0.005244956489127033,0.000924466599080449,0.0,0.025762444250604026,0.011092429049313068,1.1545540701263235e-06,0.20709678530693054,1.093505859375,1.0,1.0927870273590088,0.03511790128854605,0.039127124865796586,2.191982518545442,0.9641659592536515,0.017558950644273024,0.019563562432898293,2.191982518545442,0.9641659592536515,0.11400703355377796,0.12012715856671416,9.116826449313976,-2.252390657979113,0.05700351677688898,0.06006357928335708,9.116826449313976,-2.252390657979113
19,-0.17618501670340186,0.0038300331375505934,0.0014079911478856802,0.0,0.02438442065165593,0.011171440593898296,1.163786919278209e-06,0.20767663419246674,1.0987684726715088,1.0,1.0980255603790283,0.0934810312385233,0.09599067379308497,5.753539156774734,0.7843259017543661,0.04674051561926165,0.047995336896542486,5.753539156774734,0.7843259017543661,0.15558932341781317,0.1591406923968281,12.366337345769642,-4.707984463211542,0.07779466170890659,0.07957034619841405,12.366337345769642,-4.707984463211542
20,-0.18457771595726666,0.005633775578636644,0.000647742128592685,0.0,0.01956942804858216,0.011250429786741734,1.1730891174011049e-06,0.20831523835659027,1.1040359735488892,1.0,1.1032732725143433,0.08912497809809497,0.09165646777893093,5.470371074935029,0.8033625907214895,0.044562489049047485,0.04582823388946546,5.470371074935029,0.8033625907214895,0.14604725557215073,0.14987662423286427,11.616223377446115,-4.062768869995617,0.07302362778607537,0.07493831211643213,11.616223377446115,-4.062768869995617
21,-0.19508614932369983,0.004117262925809393,0.0012571496004173427,0.0,0.023217295734291404,0.01132983434945345,1.1824612329291995e-06,0.20894500613212585,1.1093101501464844,1.0,1.1085290908813477,0.01774430173075097,0.023887297683270685,1.0529997873900805,0.9866440755385939,0.008872150865375485,0.011943648841635342,1.0529997873900805,0.9866440755385939,0.043151165924820246,0.05250492349479313,3.5107218824045097,0.37867281499132055,0.021575582962410123,0.026252461747396566,3.5107218824045097,0.37867281499132055
22,-0.20628393460542727,0.0030035046466554585,0.0008238998774546557,0.0,0.022330797126150537,0.011410295031964779,1.1919080407096772e-06,0.20957687497138977,1.1145952939987183,1.0,1.113792896270752,0.055271482875204496,0.059431688729704356,3.3430546855014587,0.9173246481080233,0.027635741437602248,0.029715844364852178,3.3430546855014587,0.9173246481080233,0.03204493662890266,0.03685910112629191,2.5457664924694137,0.6937967642443811,0.01602246831445133,0.018429550563145956,2.5457664924694137,0.6937967642443811
23,-0.21601336876041868,0.002416749413196857,0.0011674021944079278,0.0,0.018670156343370423,0.011491735465824604,1.2014293133688625e-06,0.21022507548332214,1.1198912858963013,1.0,1.1190649271011353,0.06402356094784206,0.06681288763286185,3.8945453512222046,0.8955134486932066,0.03201178047392103,0.033406443816430924,3.8945453512222046,0.8955134486932066,0.11955441680609011,0.12493051880034292,9.544270904270403,-2.517688530343981,0.059777208403045054,0.06246525940017146,9.544270904270403,-2.517688530343981
24,-0.22557977593352652,0.0029978349160116454,0.00046617584987085825,0.0,0.01787723830113044,0.011573963798582554,1.2110184570701676e-06,0.2108897566795349,1.1251932382583618,1.0,1.124344825744629,0.036693258163256526,0.044807022981743085,2.105030084415439,0.9530071169115308,0.018346629081628263,0.022403511490871542,2.105030084415439,0.9530071169115308,0.06487357850168265,0.07361634192961629,5.2379226697895,-0.22143050437044742,0.03243678925084133,0.036808170964808144,5.2379226697895,-0.22143050437044742
25,-0.23521279460854,0.0022480760354739735,0.00100997229346209,0.0,0.01717867963334434,0.011656793765723705,1.2206841120132594e-06,0.21160921454429626,1.1305041313171387,1.0,1.129632830619812,0.0617754306548681,0.0651699522403069,3.749470179800592,0.9005889373886444,0.03088771532743405,0.03258497612015345,3.749470179800592,0.9005889373886444,0.10876060700884052,0.11430408784614976,8.688308213058095,-1.944718741347451,0.05438030350442026,0.05715204392307488,8.688308213058095,-1.944718741347451
26,-0.24233898265748963,0.0033653019410040644,0.0018740361347460211,0.0,0.024149498751020838,0.011740218847990036,1.2304271876928397e-06,0.2123272567987442,1.1358212232589722,1.0,1.1349272727966309,0.020608548425201677,0.02665855065786837,1.2505868376429377,0.9833653763528434,0.010304274212600838,0.013329275328934185,1.2505868376429377,0.9833653763528434,0.04055460060344023,0.049368102078140796,3.2952040181636617,0.4506954978469895,0.020277300301720116,0.024684051039070398,3.2952040181636617,0.4506954978469895
27,-0.25462770538452345,0.0020860481836124617,0.00055080525821839,0.0,0.016512445277637906,0.011824231594800949,1.2402418860801845e-06,0.21305251121520996,1.1411468982696533,1.0,1.1402292251586914,0.0271481601600973,0.03907340035380316,1.5115539568536533,0.9642642974095315,0.01357408008004865,0.01953670017690158,1.5115539568536533,0.9642642974095315,0.08844517492780499,0.09791529780464309,7.125592143774809,-1.160833946911397,0.044222587463902494,0.04895764890232154,7.125592143774809,-1.160833946911397
28,-0.26268754148075724,0.0030705042941591297,0.0006631543853869423,0.0,0.020847024825903084,0.011909808032214642,1.2501312767199124e-06,0.21374143660068512,1.1464793682098389,1.0,1.1455399990081787,0.06190514462625878,0.06498701323410071,3.732541222719754,0.901146268954159,0.03095257231312939,0.032493506617050354,3.732541222719754,0.901146268954159,0.0359121935040343,0.043877930219267086,2.9014038603970063,0.5660771083051721,0.01795609675201715,0.021938965109633543,2.9014038603970063,0.5660771083051721
29,-0.2711202728952098,0.0036725453240398923,0.0007963427771258459,0.0,0.02160994199096647,0.011996186338365078,1.2600996797118569e-06,0.21450001001358032,1.1518158912658691,1.0,1.150858998298645,0.06716929134140667,0.07209636153787265,4.215769139888733,0.8783347350152166,0.033584645670703336,0.03604818076893632,4.215769139888733,0.8783347350152166,0.035459221578111835,0.042120231949129734,2.737982219274844,0.6001456694006878,0.017729610789055918,0.021060115974564867,2.737982219274844,0.6001456694006878
30,-0.2803871106897664,0.003180695140463674,0.001265898601621644,0.0,0.019116912896816548,0.012082884088158607,1.270146185561316e-06,0.2152748554944992,1.1571593284606934,1.0,1.1561839580535889,0.03684494943700285,0.04032597598385248,2.298304584775026,0.961936415423465,0.018422474718501426,0.02016298799192624,2.298304584775026,0.961936415423465,0.03694593672658883,0.04488293335525211,2.9923053160812274,0.5459718696990865,0.018472968363294415,0.022441466677626056,2.9923053160812274,0.5459718696990865
31,-0.2905719096844013,0.0028164730900818976,0.0007877977110401222,0.0,0.018167514194790114,0.01216993946582079,1.2802644278053776e-06,0.21606364846229553,1.1625100374221802,1.0,1.1615170240402222,0.01703599986867008,0.02419020249475338,0.9697034110801309,0.9863032061821676,0.00851799993433504,0.01209510124737669,0.9697034110801309,0.9863032061821676,0.0806263568354588,0.09007402590511118,6.5033197020659355,-0.8286030682848209,0.0403131784177294,0.04503701295255559,6.5033197020659355,-0.8286030682848209
32,-0.2981461373149839,0.003892348426529485,0.001092776879031434,0.0,0.022312168509532243,0.01225782185792923,1.290463160330546e-06,0.21682576835155487,1.1678658723831177,1.0,1.1668578386306763,0.0442836885778313,0.05052469452991687,2.8327293134384623,0.9402487075787975,0.02214184428891565,0.025262347264958435,2.8327293134384623,0.9402487075787975,0.14260749489653343,0.1477245476853131,11.368568633166799,-3.918420246239484,0.07130374744826672,0.07386227384265655,11.368568633166799,-3.918420246239484
33,-0.308874253788565,0.0028975269021904175,0.0007344413062618024,0.0,0.01693050525127313,0.012346926145255566,1.3007431789446855e-06,0.21755917370319366,1.173228144645691,1.0,1.1722044944763184,0.04242032104068332,0.046038017152934624,2.5923639459656322,0.9503895540014894,0.02121016052034166,0.023019008576467312,2.5923639459656322,0.9503895540014894,0.10393300009708778,0.10933775436235804,8.309313668562494,-1.6943908532821785,0.05196650004854389,0.05466887718117902,8.309313668562494,-1.6943908532821785
34,-0.31629225942823624,0.004014533180265854,0.0010674814355328807,0.0,0.02155618305899139,0.012437599711120129,1.311099936174287e-06,0.21826213598251343,1.178597092628479,1.0,1.1775593757629395,0.035916651416028664,0.04066339122350537,2.1201188094278547,0.9612967798483026,0.017958325708014332,0.020331695611752684,2.1201188094278547,0.9612967798483026,0.07774936919118844,0.08433972984301964,6.245364993628321,-0.603188935403407,0.03887468459559422,0.04216986492150982,6.245364993628321,-0.603188935403407
35,-0.32456894766571176,0.0043659016915843785,0.0013989669829849543,0.0,0.017896101260796573,0.012529426254332066,1.3215343415140524e-06,0.21892103552818298,1.183969497680664,1.0,1.1829205751419067,0.06363965812911335,0.07362219930719886,3.6668836117971093,0.8731304251713714,0.03181982906455667,0.03681109965359943,3.6668836117971093,0.8731304251713714,0.08032320761213116,0.08603832760514167,6.439903562852563,-0.6684155000502119,0.04016160380606558,0.043019163802570835,6.439903562852563,-0.6684155000502119
36,-0.3367591576698499,0.002558345152224358,0.0005576122335525693,0.0,0.017185231559296958,0.012621455825865269,1.3320516245585168e-06,0.21967443823814392,1.1893514394760132,1.0,1.1882901191711426,0.0466331569557516,0.05050024688415789,2.8794077417178823,0.9403065179239021,0.0233165784778758,0.025250123442078946,2.8794077417178823,0.9403065179239021,0.11941243620479808,0.12485009595959438,9.53632417179334,-2.5131610305899135,0.05970621810239904,0.06242504797979719,9.53632417179334,-2.5131610305899135
37,-0.3460338650605617,0.002380730106662481,0.0005368378790904883,0.0,0.017582960745208282,0.01271267980337143,1.3426528084892198e-06,0.22052811086177826,1.1947436332702637,1.0,1.1936678886413574,0.03733794811444405,0.041528230370327116,2.3518791201103157,0.9596329734152117,0.018668974057222024,0.020764115185163558,2.3518791201103157,0.9596329734152117,0.12139727555069268,0.12727361734422168,9.699939898681793,-2.6508759038599643,0.06069863777534634,0.06363680867211084,9.699939898681793,-2.6508759038599643
38,-0.35400788880820966,0.0027534608345112614,0.0010321188966084956,0.0,0.021278597350813385,0.012805026024580002,1.3533291394196567e-06,0.22137536108493805,1.2001441717147827,1.0,1.1990525722503662,0.029523014003395014,0.034367660808036396,1.7863375302152755,0.9723535191444397,0.014761507001697507,0.017183830404018198,1.7863375302152755,0.9723535191444397,0.045154080671422625,0.0562069746459319,3.6824128049397706,0.2879660267674148,0.022577040335711313,0.02810348732296595,3.6824128049397706,0.2879660267674148
39,-0.3629613332768791,0.00286525597051582,0.0009406738631968569,0.0,0.018817404141792886,0.012897880747914314,1.3640891438626568e-06,0.2222558856010437,1.2055516242980957,1.0,1.2044440507888794,0.058579589566613875,0.061560625832785404,3.527631842053193,0.9112954365048038,0.029289794783306938,0.030780312916392702,3.527631842053193,0.9112954365048038,0.11666657877903358,0.12288769020223735,9.32866189279088,-2.403588584371285,0.05833328938951679,0.06144384510111867,9.32866189279088,-2.403588584371285
40,-0.37185489774769187,0.0031250030430169124,0.0007262279058266311,0.0,0.01603717184983767,0.012992179952561855,1.3749347544944612e-06,0.22310034930706024,1.2109655141830444,1.0,1.2098419666290283,0.05255528291066488,0.060334786541843294,3.041798737728547,0.9147929613549892,0.02627764145533244,0.030167393270921647,3.041798737728547,0.9147929613549892,0.05090429969862396,0.06214436551599387,4.1433092615463245,0.12959011936579168,0.02545214984931198,0.031072182757996936,4.1433092615463245,0.12959011936579168
41,-0.3820913530822493,0.0021760283678801907,0.000590859683858366,0.0,0.017153725792200137,0.013087907806038857,1.3858638112651533e-06,0.22395390272140503,1.2163865566253662,1.0,1.2152478694915771,0.043144364642281816,0.0487843140921918,2.5741100634608047,0.9442942126518298,0.021572182321140908,0.0243921570460959,2.5741100634608047,0.9442942126518298,0.04167163372039795,0.05049431469583047,3.3796714072519536,0.4253475528130969,0.020835816860198975,0.025247157347915234,3.3796714072519536,0.4253475528130969
42,-0.3896651476876348,0.0030096393460646654,0.0008444885012363362,0.0,0.020889402200014163,0.01318379957228899,1.3968717667012243e-06,0.22480878233909607,1.2218139171600342,1.0,1.2206603288650513,0.031681575326838046,0.03594839946347163,1.9556155375286748,0.9697518353369543,0.015840787663419023,0.017974199731735814,1.9556155375286748,0.9697518353369543,0.03867589024936452,0.04710105886286389,3.1384207842033343,0.49998660757277524,0.01933794512468226,0.023550529431431946,3.1384207842033343,0.49998660757277524
43,-0.39996360917376655,0.0023373853887628335,0.0003446077556811018,0.0,0.017716227051539298,0.013280375860631466,1.4079672610023408e-06,0.2256549447774887,1.2272469997406006,1.0,1.2260806560516357,0.04847948062114227,0.05184569641381362,3.0108442167298852,0.93708338694089,0.024239740310571134,0.02592284820690681,3.0108442167298852,0.93708338694089,0.12771176356895297,0.13290642257084068,10.19052738089204,-2.981183838207568,0.06385588178447649,0.06645321128542034,10.19052738089204,-2.981183838207568
44,-0.4081866545045478,0.0026035949599761995,0.0005828884348639438,0.0,0.015480472109256646,0.013378087431192398,1.419150748915854e-06,0.22647930681705475,1.2326874732971191,1.0,1.231507658958435,0.03391678211016533,0.03839265179880972,2.0660220236462563,0.9654986466740693,0.016958391055082664,0.01919632589940486,2.0660220236462563,0.9654986466740693,0.10304735922345928,0.10891582926140228,8.245396936960674,-1.6736361254748622,0.05152367961172964,0.05445791463070114,8.245396936960674,-1.6736361254748622
45,-0.4168946266683758,0.002555391109452989,0.0007145987348118598,0.0,0.020899765257142548,0.013476339168846607,1.4304162050393643e-06,0.2273378074169159,1.2381346225738525,1.0,1.2369410991668701,0.034988567360445984,0.03883518264643181,2.212007342032859,0.9646987068520442,0.017494283680222992,0.019417591323215903,2.212007342032859,0.9646987068520442,0.03184363888759239,0.03749387664486595,2.557658510472435,0.6831592824203603,0.015921819443796194,0.018746938322432974,2.557658510472435,0.6831592824203603
46,-0.42574541792910325,0.0025114178663501754,0.0007024736927026728,0.0,0.01690585287208231,0.013575803488492966,1.441767267351679e-06,0.22822457551956177,1.2435886859893799,1.0,1.2423808574676514,0.047847387118217274,0.05193484595390756,2.8380235261039117,0.936866828580977,0.023923693559108637,0.02596742297695378,2.8380235261039117,0.936866828580977,0.04262829060648002,0.05262576814725567,3.4701541927905337,0.37580944641581215,0.02131414530324001,0.026312884073627835,3.4701541927905337,0.37580944641581215
47,-0.4340160843144115,0.0026926684042072706,0.0009098859778361626,0.0,0.020033506501434196,0.013675736263394356,1.4532081422657939e-06,0.22912125289440155,1.2490479946136475,1.0,1.2478269338607788,0.014504366450839572,0.021059435064196826,0.8465162591826229,0.9896191397614575,0.007252183225419786,0.010529717532098413,0.8465162591826229,0.9896191397614575,0.05967684119355445,0.07057786003301697,4.844309931376067,-0.1226833142048076,0.029838420596777226,0.035288930016508485,4.844309931376067,-0.1226833142048076
48,-0.4433744075970772,0.002366465426838169,0.0007287630568552985,0.0,0.019576244629346408,0.013776727952063084,1.464739966650086e-06,0.2299632728099823,1.2545125484466553,1.0,1.2532790899276733,0.021681056063399356,0.02884886147883178,1.299050177523735,0.9805196270411818,0.010840528031699678,0.01442443073941589,1.299050177523735,0.9805196270411818,0.05425021695155723,0.06546260186873798,4.411277952063987,0.03415636697516955,0.027125108475778616,0.03273130093436899,4.411277952063987,0.03415636697516955
49,-0.4527214154219016,0.0019915960669421996,0.000586889065122013,0.0,0.01869885585246942,0.013878721743822098,1.4763518265681341e-06,0.2307642251253128,1.2599856853485107,1.0,1.2587378025054932,0.028627480197156597,0.03462091776891807,1.7532916797331888,0.9719445613419444,0.014313740098578298,0.017310458884459035,1.7532916797331888,0.9719445613419444,0.045416710423488243,0.0556192523456621,3.6920057888502202,0.30277879192455803,0.022708355211744122,0.02780962617283105,3.6920057888502202,0.30277879192455803
50,-0.45989952612126994,0.0031666650285578184,0.0005966744974701323,0.0,0.018125642504956987,0.013980870135128498,1.4880558865115745e-06,0.231704443693161,1.265462875366211,1.0,1.264203667640686,0.027297136111137193,0.030054343173043573,1.6712157286757283,0.978857594763584,0.013648568055568596,0.015027171586521787,1.6712157286757283,0.978857594763584,0.10164102152282116,0.10942693589313464,8.156073453919307,-1.6987880150612402,0.05082051076141058,0.05471346794656732,8.156073453919307,-1.6987880150612402
51,-0.46591113469539547,0.005145088311794222,0.0006883870833901624,0.0,0.02284821014628451,0.01408312376588583,1.4998527149145957e-06,0.23264296352863312,1.2709381580352783,1.0,1.2696757316589355,0.027736557854546443,0.039315262109640786,1.531595411316283,0.9638205249298801,0.013868278927273221,0.019657631054820393,1.531595411316283,0.9638205249298801,0.0597070712669223,0.07024487046289075,4.84518670682963,-0.11211456268475661,0.02985353563346115,0.03512243523144538,4.84518670682963,-0.11211456268475661
52,-0.4777710738345089,0.002867076699184174,0.0004010791907269303,0.0,0.017266254139761638,0.01418508030474186,1.511740151727281e-06,0.23365770280361176,1.2764191627502441,1.0,1.2751543521881104,0.032722792054852866,0.03738605669885307,1.9862067689304135,0.967284072949429,0.016361396027426433,0.018693028349426533,1.9862067689304135,0.967284072949429,0.040627724984112906,0.050149304122331574,3.304587043265567,0.43317353662126756,0.020313862492056453,0.025074652061165787,3.304587043265567,0.43317353662126756
53,-0.4852756111540346,0.0030246556430068025,0.0010863915633510463,0.0,0.01881041371414804,0.014288906008005142,1.5237131947287708e-06,0.2346561700105667,1.2819099426269531,1.0,1.2806382179260254,0.023031953053596694,0.03602808464139121,1.2722939076058937,0.9696175872561686,0.011515976526798347,0.018014042320695606,1.2722939076058937,0.9696175872561686,0.08722412586212158,0.09641318713275837,7.024953581042756,-1.095044127827204,0.04361206293106079,0.048206593566379186,7.024953581042756,-1.095044127827204
54,-0.493706197055996,0.0033811722428370747,0.000822399769758626,0.0,0.020013603389772594,0.014394065365195274,1.5357810525529203e-06,0.23568342626094818,1.2874070405960083,1.0,1.2861275672912598,0.03276668654547797,0.03737857224822421,2.0176249945619595,0.967297170679044,0.016383343272738986,0.018689286124112105,2.0176249945619595,0.967297170679044,0.04041528000551112,0.0493168029097393,3.2812524780331844,0.45183648655931374,0.02020764000275556,0.02465840145486965,3.2812524780331844,0.45183648655931374
